Met Node ID	Met Node Name	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
537934		1.0391114950180054	1.122996211051941	1.0347009897232056	0.9996986389160156	0.9741722345352173	1.0262954235076904	1.0133839845657349	0.996285080909729	1.0243022441864014	1.042263388633728	1.0727390050888062	1.146034836769104
537972		0.9816372394561768	1.0547845363616943	1.020994782447815	1.0127028226852417	0.9760282039642334	1.0105245113372803	0.9900158643722534	0.9782629609107971	0.9746978282928467	0.9586911797523499	0.9831181764602661	1.0378985404968262
537973		0.9804083108901978	1.0541738271713257	1.0212167501449585	1.013182282447815	0.9761906862258911	1.0099546909332275	0.9892970323562622	0.9774101376533508	0.973535418510437	0.9577365517616272	0.982151985168457	1.0366240739822388
537974		0.9789910316467285	1.053497314453125	1.0214380025863647	1.0136796236038208	0.9763339757919312	1.0093094110488892	0.9884853959083557	0.9764738082885742	0.97221440076828	0.9566299319267273	0.9810735583305359	1.035180687904358
537977		0.9732760787010193	1.0505757331848145	1.0217164754867554	1.015038251876831	0.9765442609786987	1.0067062377929688	0.9853023290634155	0.9729605317115784	0.9672005772590637	0.9521651864051819	0.9767289757728577	1.0290614366531372
537978		0.971072793006897	1.0494251251220703	1.021733045578003	1.0154684782028198	0.9765805602073669	1.0056869983673096	0.9840835928916931	0.9716664552688599	0.9653433561325073	0.9504473209381104	0.975066602230072	1.0266364812850952
539182		0.7876704335212708	0.7740465998649597	0.8204056024551392	0.8519044518470764	0.8512367010116577	0.8951852321624756	0.891369104385376	0.8318272233009338	0.8197672963142395	0.7969484925270081	0.7612568736076355	0.7347167134284973
539183		0.7908128499984741	0.774820864200592	0.8219044208526611	0.8523375391960144	0.8516786098480225	0.8963040709495544	0.8930330276489258	0.8333498239517212	0.8219600915908813	0.7997036576271057	0.7636855840682983	0.7374897599220276
539184		0.7896223664283752	0.7736411690711975	0.82048499584198	0.8518776297569275	0.8514017462730408	0.8956016898155212	0.8922460079193115	0.8326341509819031	0.8211355805397034	0.7986136078834534	0.7623702883720398	0.7364983558654785
539358		0.985365092754364	1.0577692985534668	1.0228774547576904	1.0153061151504517	0.9787588119506836	1.0122942924499512	0.9914565086364746	0.9789004325866699	0.9764151573181152	0.9606871008872986	0.9851153492927551	1.0417051315307617
539359		0.9843050241470337	1.0572787523269653	1.02317476272583	1.0158758163452148	0.9790175557136536	1.0117982625961304	0.9908063411712646	0.9780749082565308	0.9753146171569824	0.9598323702812195	0.9842467308044434	1.0406689643859863
539360		0.9830434322357178	1.0567034482955933	1.0234408378601074	1.0164414644241333	0.9792453646659851	1.0112123489379883	0.9900569319725037	0.9771513342857361	0.9740527272224426	0.9588194489479065	0.9832525253295898	1.0394476652145386
539361		0.9814329147338867	1.0559015274047852	1.023593783378601	1.01692795753479	0.9793752431869507	1.0104643106460571	0.9891388416290283	0.9760756492614746	0.9725547432899475	0.9575526714324951	0.9820106029510498	1.0378261804580688
539362		0.9795136451721191	1.054880976676941	1.023638367652893	1.0173512697219849	0.9794342517852783	1.0095700025558472	0.9880658388137817	0.9748606085777283	0.970854640007019	0.9560580849647522	0.9805316925048828	1.0358116626739502
540569		0.7878122925758362	0.7719692587852478	0.8225032687187195	0.852893590927124	0.8512656092643738	0.8970129489898682	0.89384925365448	0.8344011902809143	0.8223061561584473	0.7992668151855469	0.7613784074783325	0.7330783605575562
